2023-06-01		12:22:56	f87479fb-a4a9-4394-a458-a235fdbca80d	 GET	undefined	/ 
2023-06-14		09:42:51	b43cf6c6-e2b8-4452-91b1-f7db79788421	 OPTIONS	http://localhost:5173	/users 
2023-06-14		09:42:51	f4a64333-0158-4d0d-9bcd-f33788fb5f69	 GET	http://localhost:5173	/notes 
2023-06-14		09:42:51	d50c38b2-51cf-42aa-819c-0cf5ed39e679	 GET	http://localhost:5173	/users 
2023-06-14		09:50:37	a534dbc2-b0fd-48e6-94d2-7f10564fbe5d	 GET	http://localhost:5173	/notes 
2023-06-14		09:50:37	f7f15239-ad1f-4075-8664-820084c34de8	 GET	http://localhost:5173	/users 
2023-06-14		09:50:37	78943df6-deda-4344-8982-cf59c7686a14	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		09:50:42	df94d7cf-8092-4241-8664-9c71177af509	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		09:50:42	512c8e5e-ebb6-4b23-8795-fa018d4869b2	 POST	http://localhost:5173	/auth 
2023-06-14		09:50:43	1f2cc591-dc79-4b3e-93d4-efd8d4bc9a1a	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		09:50:43	e01c0944-0507-48e7-b5c4-5d354ee92d64	 OPTIONS	http://localhost:5173	/users 
2023-06-14		09:50:43	39c229fe-9933-4368-826b-95af73821a62	 GET	http://localhost:5173	/notes 
2023-06-14		09:50:43	5d7d1b67-57ca-440d-b48c-836fd660cd3c	 GET	http://localhost:5173	/users 
2023-06-14		09:56:15	845f5fdd-bc5c-4505-856d-93acb4900946	 GET	http://localhost:5173	/notes 
2023-06-14		09:56:15	5069826c-c225-4ba7-9cf8-5ec44a125796	 GET	http://localhost:5173	/users 
2023-06-14		09:56:15	58dafd88-eac7-4c2e-a097-3881e9a722fb	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		09:56:20	9a56d2de-0527-4d27-86d1-0b96ad25cb80	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		09:56:20	35fbebee-9df6-404a-8d7d-5f2dbdd16e0f	 POST	http://localhost:5173	/auth 
2023-06-14		09:56:20	1909d8d3-b7a7-44e5-97d1-82798be12799	 OPTIONS	http://localhost:5173	/users 
2023-06-14		09:56:20	cb09f8e0-a46f-4bc9-9c83-2a7881dc4e80	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		09:56:20	a76e10dd-c303-4a37-80d3-0c30c645e26d	 GET	http://localhost:5173	/users 
2023-06-14		09:56:20	2b227df0-9715-427c-a2c3-4c3d46b79b46	 GET	http://localhost:5173	/notes 
2023-06-14		09:59:38	8d4a5fe6-3a1a-4930-9365-3926da84b4f6	 GET	http://localhost:5173	/notes 
2023-06-14		09:59:38	eeaea593-f6b4-4fcf-9200-fc39eb66981f	 GET	http://localhost:5173	/users 
2023-06-14		09:59:38	099d73ea-6b1f-4030-9454-07381f89cd7e	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		09:59:46	46228816-e235-4ac6-a69c-ebe463d119fb	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		09:59:46	5d7e638f-fac2-41d9-b9fb-11f3ddd18337	 POST	http://localhost:5173	/auth 
2023-06-14		09:59:46	a7a646a5-4c9b-43f8-bf8f-4702f3d99a86	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		09:59:46	218fee83-4582-4e71-b453-9ac8b4d06eb3	 OPTIONS	http://localhost:5173	/users 
2023-06-14		09:59:46	b7554f15-481b-4756-bbaf-cdcdad5b6f70	 GET	http://localhost:5173	/notes 
2023-06-14		09:59:46	ab7ca7ce-f829-47d1-80fa-c85fb9668a26	 GET	http://localhost:5173	/users 
2023-06-14		09:59:57	2d4cb4ac-fbda-4546-9292-aadee60a2367	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		09:59:57	29c044c7-0db2-46ab-bf4e-6674e5a52a0d	 GET	http://localhost:5173	/notes 
2023-06-14		10:03:35	a0448eb9-6326-4d89-af2e-a6f68b4913ec	 POST	undefined	/users 
2023-06-14		10:03:43	3ebb1ac8-25fb-4808-b88e-5dd0dfb69050	 OPTIONS	http://localhost:5173	/auth/logout 
2023-06-14		10:03:43	6569a1a0-140c-4874-b26f-805d1100f2f2	 POST	http://localhost:5173	/auth/logout 
2023-06-14		10:03:52	8b78ab60-6521-4110-ac7f-9853d426098a	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		10:03:52	4d48f2f5-ef4e-4f12-b237-6013f681a1a7	 POST	http://localhost:5173	/auth 
2023-06-14		10:03:53	beed6151-bbf4-4b72-9b02-2c1f282e7827	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:03:53	43b09499-f4fe-4a29-ba98-4aa4472ec57d	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:03:53	deb4b88a-4843-4025-8068-51e1c2a19c1b	 GET	http://localhost:5173	/notes 
2023-06-14		10:03:53	a7d1b24d-1b49-4966-8160-29e0f1d85e3d	 GET	http://localhost:5173	/users 
2023-06-14		10:05:55	8cab69b6-980a-4c6d-8b20-93af38562d52	 GET	undefined	/users 
2023-06-14		10:06:26	e088073b-a84d-4a41-8950-b6632a1344bf	 PATCH	undefined	/users 
2023-06-14		10:06:58	c8c15228-5f57-4368-9075-d7ea9f45af09	 OPTIONS	http://localhost:5173	/auth/logout 
2023-06-14		10:06:58	31d97449-aca7-45a5-b4f8-94d56ea41d38	 POST	http://localhost:5173	/auth/logout 
2023-06-14		10:07:06	1be834c4-67ec-48b9-85bc-ecba1c2776e0	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		10:07:06	5659282a-7340-445a-9023-dea3884e42f9	 POST	http://localhost:5173	/auth 
2023-06-14		10:07:07	a052fbdf-4828-42c2-8966-6174f6a53801	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:07:07	4e852f19-1d58-496a-8c5f-a5190ec9fa2d	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:07:07	e5a38c33-63da-49bc-9f37-5120f488754f	 GET	http://localhost:5173	/notes 
2023-06-14		10:07:07	9405848b-00bc-4555-9d14-92fa46e6115d	 GET	http://localhost:5173	/users 
2023-06-14		10:17:08	cd733927-2fb8-4729-9636-f376c0b7d00e	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:17:08	6fd1bcd8-2c26-4a82-9d12-417ce844bf93	 GET	http://localhost:5173	/notes 
2023-06-14		10:25:24	63ae1217-fd7f-4d34-86f1-d2a4a0bff6b1	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:25:24	3c50c452-7ae1-4374-8329-badebe678490	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:25:24	0a96e763-2afa-4766-9b25-bcbcd3391f7f	 GET	http://localhost:5173	/notes 
2023-06-14		10:25:24	67f7e329-833d-47e8-9b1a-02f67b5eae65	 GET	http://localhost:5173	/users 
2023-06-14		10:25:24	c5c68801-e0a4-4340-a01e-bb6eaece34aa	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:25:24	c0bb2dba-1917-4894-8ce3-6ce27588b4b4	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:25:24	34ec7c24-76ae-4a67-a3f7-9f3fa26a994d	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:47	1694d957-bf18-4ac9-ae62-9170f7fd6fee	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:27:47	1c178984-8fb0-4140-a474-198e932d42e8	 GET	http://localhost:5173	/users 
2023-06-14		10:27:47	d28b3520-e3e4-4755-9514-ad35f0811ed3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:47	ccaed677-e6aa-485b-8864-550c06385124	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:51	0e3a5db6-5248-4a57-839f-43c38e23ce69	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:27:51	228406fe-1680-4a7b-81ba-52db9e033d3e	 GET	http://localhost:5173	/notes 
2023-06-14		10:27:51	cc2f3558-7690-40cc-bafd-8fb17ace67b8	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:54	5478c08a-5a2f-4144-b153-2691afd0808a	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:27:54	bcb63c70-aaea-498e-944a-08921fde7d08	 GET	http://localhost:5173	/users 
2023-06-14		10:27:54	bc88abe5-f630-4cc3-8813-ad778ce5dc9e	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:54	2a80f6ad-2e7a-41c2-b711-6f78695bcca8	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:56	1d85729d-8eeb-431f-8b79-83492c8c019d	 GET	http://localhost:5173	/users 
2023-06-14		10:27:56	1533e299-41fd-43d8-a054-c79daf3ce3e7	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:59	b561c584-ce0a-4c26-87e3-97e65e6d5df4	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:27:59	ecc7a39f-7025-4d6f-b4cb-c41151ebbdd2	 GET	http://localhost:5173	/users 
2023-06-14		10:27:59	dd9d0399-151c-46d9-a03e-fe2794d2461a	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:27:59	0de4e39a-b04a-4d46-a440-1ac1b0f0b0ec	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:00	1c0623b0-f501-4300-a751-b668eaf6ae8b	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:28:00	47876a22-df8e-4324-9d2b-93e55050fbb7	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:00	90142901-945f-462d-955b-0826030a566d	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:01	a313bd8d-b80c-4d7c-a5bb-0e57716abcad	 GET	http://localhost:5173	/users 
2023-06-14		10:28:01	e1e723dc-ddef-4479-a965-047e5444bacd	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:03	23464ca5-48de-4d6f-a5d4-9b9ea65fbffb	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:03	0874f061-ebc1-4853-b669-600130c90cbc	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:04	6e0be849-4760-4593-a5c8-5c666d7a6952	 GET	http://localhost:5173	/users 
2023-06-14		10:28:04	936931cd-edb1-4643-b805-b242a2a5b1ca	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:04	802e1ba1-88f4-4de7-b6f0-0fb01c9aa29b	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:04	08aabce2-784c-4c98-9a05-831db4e8e352	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:14	db1f27bb-73a4-4822-8ad4-2ba9825ed4bb	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:28:14	d0bec448-2960-4e46-a37f-bf9afcbd06db	 GET	http://localhost:5173	/users 
2023-06-14		10:28:14	757ebe21-7276-4104-b712-8e5b7770b605	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:14	09cb699b-fb98-4f73-8ffc-97e81c52d084	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:18	c237145c-4e26-42ce-a986-e7f02cab770b	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:28:18	54bbbcae-7ec2-424b-9db0-a2de4d70fb65	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:18	c3ee1d9f-7902-47d0-a266-16fe2584bcc9	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:19	a7f071b1-43d0-47e7-92f4-381770368db7	 GET	http://localhost:5173	/users 
2023-06-14		10:28:19	a93c2bb4-9efe-4c1f-8f34-adf9fc636b72	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:20	e446dc1b-7600-45a0-8fcc-19f29ca380cd	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:20	c41556db-897c-4e69-b57c-a021dc9098c3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:20	7edb6b77-b5b7-43a1-9b8d-b8e5b4fd2fc1	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:21	b36978ea-88c4-4157-a09f-facda90ab6d3	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:28:21	d956044e-738f-4972-99b0-448e6a217ef5	 GET	http://localhost:5173	/users 
2023-06-14		10:28:21	77712d9f-161c-48f2-a248-8b32ba8b16fc	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:22	691bc160-f4d6-4fc5-bff7-683bd37487ea	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:22	4cc946f6-22c4-4b18-8d3d-e688be37c1eb	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:23	54e7c96f-379f-41dd-9897-f3fbc83a8b09	 GET	http://localhost:5173	/users 
2023-06-14		10:28:23	5966b1ea-1b48-493b-9aac-2e4ac46216cb	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:24	f833357c-d332-47f7-8779-27ee6df96c4a	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:28:24	51ae2582-61ab-4b56-be18-06a968c55e8e	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:24	85a098cf-934f-4706-ab4a-f4a2c47416d3	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:25	cc8e6770-19f9-449e-a189-2e2a9e248fbd	 GET	http://localhost:5173	/users 
2023-06-14		10:28:25	386debd7-5b8f-445c-8a28-83dbf919b30f	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:25	2bebd0a4-0079-4afe-940c-376dc24eaffa	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:26	0840b0d6-e8d2-4d6a-8b26-8f8ee0051d8d	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:26	901a731a-4e65-4e55-a631-3c43011a7442	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:26	29e510e5-b2b8-4fd0-984d-adb734d177ed	 GET	http://localhost:5173	/users 
2023-06-14		10:28:26	43f9c98f-c180-4a6c-9eea-1dfcc7f7d049	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:27	f13cdd42-d3b1-4c20-8755-e8b3388a6238	 GET	http://localhost:5173	/notes 
2023-06-14		10:28:27	ac9ee1da-263d-450e-b306-70094bcab3c3	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:27	861871d6-07f0-4143-9023-c72cad7a5efb	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:28:27	3b6b89d3-3084-4c86-98ca-ab4818b278c6	 GET	http://localhost:5173	/users 
2023-06-14		10:28:27	38e2994e-da99-4456-b2a9-6e8fb38b5b97	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:28:30	17857f50-4058-4fcd-8d38-513cee0b6ba5	 OPTIONS	http://localhost:5173	/auth/logout 
2023-06-14		10:28:30	fb8ddf22-6566-4802-9958-5f2316f478ba	 POST	http://localhost:5173	/auth/logout 
2023-06-14		10:28:46	98095af3-1b9c-40bd-97df-1c1340d9641b	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		10:28:46	3ad17fe7-7061-4e90-a4ee-a52f1eed12fb	 POST	http://localhost:5173	/auth 
2023-06-14		10:29:02	2817941d-a893-47aa-ac9d-8793ed51f278	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:29:02	772e6081-4a63-4c08-9713-a64bd44de8fd	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:29:02	fa8ad730-3c19-45a6-856e-1bfded6f7f74	 GET	http://localhost:5173	/notes 
2023-06-14		10:29:02	14cf500d-4b23-4f3f-8855-f6cd095a1e99	 GET	http://localhost:5173	/users 
2023-06-14		10:29:27	c6965c1b-9a26-45f5-b03b-09616266029e	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:29:27	b12b5077-006f-4deb-bed2-93d0f2ced3c0	 GET	http://localhost:5173	/notes 
2023-06-14		10:29:34	a862cf91-2ec1-4e3a-840f-e837b691b64e	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:29:34	e87aff1b-2247-49be-b7dd-7f75f8115669	 GET	http://localhost:5173	/users 
2023-06-14		10:29:40	56139b95-33e4-45a6-b6a7-c933dfd4202c	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:29:40	5163f635-d857-496f-b63c-d01e93e14eb9	 GET	http://localhost:5173	/notes 
2023-06-14		10:29:47	2bb470ba-042d-46d8-9d7a-82aa4e04ce7c	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:29:47	d23d3e49-585f-49f1-9d0b-cccc9c30ca3a	 GET	http://localhost:5173	/users 
2023-06-14		10:30:33	4ef7054d-9ea2-4242-bdb9-72198ce9d539	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:30:33	48b15bc7-0aa7-49e4-a4fb-ecbc02060d64	 GET	http://localhost:5173	/notes 
2023-06-14		10:30:52	96861791-abff-4edb-97d4-d18eb8ce6520	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:30:52	e5e309d8-85d5-4d5b-93ad-671cc92b6935	 GET	http://localhost:5173	/notes 
2023-06-14		10:31:09	bc91dba4-438d-490f-bd2f-87500ad8c8f1	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:31:09	469d6aaf-fd77-4b26-95a1-4e6e6e18c322	 GET	http://localhost:5173	/notes 
2023-06-14		10:31:25	5e32b8f4-dc37-45ea-8163-f7bb31522bc3	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:31:25	9f840122-1138-4c20-b894-09e2b4bb9a63	 GET	http://localhost:5173	/notes 
2023-06-14		10:31:41	440a68f8-933f-4e01-b10d-42c48e57ca4b	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:31:41	3683e9a4-fd76-44cf-917f-19bdc6b95398	 GET	http://localhost:5173	/notes 
2023-06-14		10:31:57	de19970f-5050-4dbd-ac21-2c7685e85d8f	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:31:57	578710f1-396f-4e8f-a11e-f9910bfd10d0	 GET	http://localhost:5173	/notes 
2023-06-14		10:32:12	255eaf66-a532-4f53-8d57-4350430f300f	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:32:12	9343c4b9-0ac8-44ea-8d90-cd7cfe306554	 GET	http://localhost:5173	/notes 
2023-06-14		10:32:29	02da4a09-4336-4448-a3f1-b69424615ec5	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:32:29	97aa8639-6284-4d68-a521-f2b5b407f17f	 GET	http://localhost:5173	/notes 
2023-06-14		10:32:45	eaf03329-134a-4131-bf20-b3082a461d16	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:32:45	1e0bd17d-21f8-42e5-9452-288ce55a3110	 GET	http://localhost:5173	/notes 
2023-06-14		10:33:02	a6e24782-d86e-4f5d-ae80-ea1aee10e293	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:33:02	22c1e8a2-e6b9-47d6-af9d-f9804f50b831	 GET	http://localhost:5173	/notes 
2023-06-14		10:33:24	9e42fa36-6ddd-4053-9137-33cb697f3e59	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:33:24	20fa654e-1c02-456b-b6e9-c1ce28b5d9ad	 GET	http://localhost:5173	/notes 
2023-06-14		10:33:40	b832d14d-4f3c-45ab-a513-dfeeceab826c	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:33:40	3198b47b-53c4-4c10-a818-a4cb9e76fee1	 GET	http://localhost:5173	/notes 
2023-06-14		10:33:57	a200dcd7-789d-4ef7-b07b-f44f998350d9	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:33:57	44892fb0-85c8-4ffc-9479-ce1f5edbdb49	 GET	http://localhost:5173	/notes 
2023-06-14		10:34:16	c1de584f-fb6b-4f78-9452-4ba56f8d183a	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:34:16	59aacde5-d5ed-45c5-9b1c-8b050c0288c6	 GET	http://localhost:5173	/notes 
2023-06-14		10:34:47	890e7331-7b45-4447-af41-498da1eece77	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:34:47	f3e2082d-d786-45f5-acd6-9e6abbfc1180	 GET	http://localhost:5173	/notes 
2023-06-14		10:35:04	27a9555a-33ca-473b-a681-28a7bcf0c8db	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:35:04	11a608e8-8689-4bad-bdc9-7c76ea0f3faf	 GET	http://localhost:5173	/notes 
2023-06-14		10:35:22	f8ba6307-1e72-42c5-88c2-b00a941632da	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:35:22	a4af4f6c-20ab-49bc-950c-ab9923b0c691	 GET	http://localhost:5173	/notes 
2023-06-14		10:35:54	7ba38c40-ac64-47bb-a6d9-0ae27922a54c	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:35:54	c6586bf1-6f7c-4bd7-8480-75005de4bda4	 GET	http://localhost:5173	/notes 
2023-06-14		10:36:15	d2996845-e549-4cb1-887a-d721132ff565	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:36:15	885faa7e-13c2-489a-b970-a21be1b92cf7	 GET	http://localhost:5173	/notes 
2023-06-14		10:36:37	9e7dd814-0380-45a3-bcf4-295435fb03a5	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:36:37	2518d43a-eb6a-4c6b-8139-d46cec700200	 GET	http://localhost:5173	/notes 
2023-06-14		10:36:58	38123202-6f82-4c63-8697-82791f0ca752	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:36:58	3eb157a8-f9cd-4bb7-93d2-cf2fee9b588b	 GET	http://localhost:5173	/notes 
2023-06-14		10:37:24	64369cf1-380a-49d0-a576-5af2af3ecc53	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:37:24	2280af7e-953c-48ef-9ff7-ab0ad009ddea	 GET	http://localhost:5173	/notes 
2023-06-14		10:37:53	db11c397-b390-42a1-9934-180e8fc95a19	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:37:53	e6dc5345-c7b2-4161-97a9-b97c5472e87f	 GET	http://localhost:5173	/notes 
2023-06-14		10:38:23	2ab700e8-e57f-4fec-8385-c401e389472d	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:38:23	d0305ffa-9d29-45ad-8778-4e3d0ac30052	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:38:23	f19bcd63-d60e-407b-8d69-56bde6937ff3	 GET	http://localhost:5173	/notes 
2023-06-14		10:38:25	5a3374d7-d1e2-4de9-9956-4e85bb69feae	 GET	http://localhost:5173	/notes 
2023-06-14		10:38:45	91a53c26-c9be-4746-aacd-1d4e1da622d1	 GET	http://localhost:5173	/notes 
2023-06-14		10:38:45	c5dd8cfe-6445-4d2f-aa9d-15f74fdcba86	 GET	http://localhost:5173	/users 
2023-06-14		10:38:45	9e80a40d-b97b-4047-bf58-d4aa1a4e7b55	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:38:50	a3400c9b-dfdf-4ca9-974b-4791242a639e	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		10:38:50	b8beaeb3-6f87-4c56-a6c8-37f9576d093a	 POST	http://localhost:5173	/auth 
2023-06-14		10:38:56	9060565e-85b7-441c-b398-9fb5aafeaca7	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:38:56	181b995d-9107-4e77-b606-c1414c031846	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:38:56	2afd8320-4035-43c2-845a-f363aa44452c	 GET	http://localhost:5173	/notes 
2023-06-14		10:38:56	2e7ff632-914d-48b6-8839-bf7718c089ec	 GET	http://localhost:5173	/users 
2023-06-14		10:39:03	03e27c95-2aab-485d-a919-57c041de78ab	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:39:23	783a77f7-0317-445e-af27-f1c00843ff1c	 GET	http://localhost:5173	/notes 
2023-06-14		10:39:47	fe8980ab-9704-4eeb-9b0f-c619b8d1a342	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:39:47	fc9af13a-afaf-445d-9781-da9818fd81f9	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:39:47	6400c87d-37ab-461d-97da-b6d81322e55a	 GET	http://localhost:5173	/notes 
2023-06-14		10:39:50	e8f518a6-25a0-4b92-b0e6-aef786029ed4	 GET	http://localhost:5173	/notes 
2023-06-14		10:39:56	f5367aaf-ed7a-4b59-b2b6-7ea45fbcbfce	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:39:56	067b2252-2b93-44e1-9db4-8256a65f005d	 GET	http://localhost:5173	/users 
2023-06-14		10:40:02	9eddc2a7-6323-478a-a3d6-8d55f522e4c4	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:40:02	edaf9ea1-b910-4a1f-a083-e07528b1825b	 GET	http://localhost:5173	/users 
2023-06-14		10:40:06	76c6ca82-41c4-40a5-af18-c0f47fbce1e1	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:40:06	0d843883-dd14-444f-ae27-ec662895de62	 GET	http://localhost:5173	/notes 
2023-06-14		10:41:11	a50acd68-529d-4776-a1e8-3415db65a49e	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:41:11	1ae41d97-3a16-43ee-a0f7-d60f6fc214a4	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:41:11	5ccd4ddf-f2ba-47db-9490-ae0f4aeee3c1	 GET	http://localhost:5173	/notes 
2023-06-14		10:41:20	10eadfd9-aa22-4811-b847-2785e5705ae1	 GET	http://localhost:5173	/notes 
2023-06-14		10:41:28	920c619d-fff4-468c-ab3b-8b4d61f16ac9	 GET	http://localhost:5173	/notes 
2023-06-14		10:41:28	f9284860-199c-4621-ad22-14cc37b0beef	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:41:28	9b5a4475-0ec9-4398-975b-a3603a948e7b	 GET	http://localhost:5173	/users 
2023-06-14		10:41:31	5c39013c-886f-48d2-bc1b-eae9027eee2a	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		10:41:31	dc7f320a-b6aa-4324-8d55-f94677f62f1d	 POST	http://localhost:5173	/auth 
2023-06-14		10:41:48	7dc7588d-948b-406c-8d72-1935c941f26b	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:41:48	6d408cb6-7b94-4d2a-b541-fdc0852e6225	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:41:48	6b6d371f-9ccd-4c73-b44e-e6547f01b912	 GET	http://localhost:5173	/notes 
2023-06-14		10:41:48	9fd58f5f-e450-42c9-b9b0-48fbf66602b4	 GET	http://localhost:5173	/users 
2023-06-14		10:42:18	a68a5ea1-747b-420c-a336-033f85338496	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:42:18	3d5bdebc-6f63-4146-97ca-bd8f654d92f3	 GET	http://localhost:5173	/notes 
2023-06-14		10:43:32	5065aec5-1c9c-49fa-9f52-27d43127c9b1	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		10:43:32	61a8d928-1763-4d70-bbe2-2f51db1b11fd	 GET	http://localhost:5173	/notes 
2023-06-14		10:43:32	2998aa7d-afd4-41ed-bd71-e5ceaf07278f	 GET	http://localhost:5173	/users 
2023-06-14		10:46:33	1740e34f-93c3-481c-a8ee-b888f15c5d84	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		10:46:33	d8e0046d-8d48-480e-b527-be2bc7f5f1a5	 POST	http://localhost:5173	/auth 
2023-06-14		10:46:44	011ebaa1-2242-4302-9c6c-16b5285d3f75	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		10:46:44	b6dc21ee-68f9-4398-b83d-d9b9486eb756	 OPTIONS	http://localhost:5173	/users 
2023-06-14		10:46:44	2e39fea4-3730-4f2d-8ced-50ba5424df32	 GET	http://localhost:5173	/notes 
